0,1,2
-1.2594662958545453,21.274883565240543,-9.463055646071975
7.957611465080705,-20.768698836443825,4.439504854741324
6.991922734924902,-9.955986564315763,2.958559642324679
-15.906105120608741,3.33246439255777,9.824370820743868
23.306867368425166,4.269060734359252,-5.675128132398855
-14.08708632543835,7.91444848367987,0.39249405178074426
21.363409563438054,5.288339635445784,15.087405063140155
-2.9526071792932065,-21.07166455463015,-12.28289851165076
-5.255134285362,1.183359857567632,5.7962569608354135
-5.480198764223404,8.076324117873666,-5.028084283895575
11.215079428555276,16.91986209388856,-10.066849261446853
3.0091822086894293,-11.994809614170288,-14.13140141387894
-2.414193383029873,-4.851664066534458,16.133970785932856
-23.255618455559482,-1.9067547750932188,-4.206618358700931
24.45673468095811,2.6612902109752365,-14.87161864931192
-1.4007261376414897,-15.861295952850014,3.8288545813099293
17.16667367577186,-2.3892046748605957,16.198733743882034
5.616053584571773,-12.926353316489855,-12.961373582149088
-2.8451548361255248,-14.289640488042593,-1.0336102357500205
-13.771359153685912,8.84640612563304,11.720651529233995
6.435364168042588,19.47710579642231,-10.203477953701615
0.02586306739599409,-10.337036507794181,-15.156296974603915
-8.088838557138518,-8.811955866321425,21.009314506805993
-19.189778587216257,-4.515537221107529,-13.902466708048255
17.538769066384617,4.627727530454212,-11.958535514510576
6.111416321167623,-5.461903078066065,3.3966220315299984
21.33421566614946,8.105428368211488,18.84091227881706
4.7758509383548615,-5.1813947841890515,-27.294337084306996
0.4447397446862792,-7.381746190509234,-0.04561273748086858
-14.534225883376966,9.432622854681016,6.653589528027515
0.24092795183531507,26.59301363750008,-8.579713199526145
-13.630449041471024,7.370622502462933,1.4460233602390207
-5.020241811937468,-3.5982927903696105,-5.977652288439717
-6.030021456053324,-11.217758537049416,-4.5947541070373745
18.00654873119746,3.4746850994431955,13.465141399799846
-3.1855750461279966,-9.590169512433187,-1.3291289613943644
6.13436351405299,15.899976904209947,-8.229519243101363
-13.375006354083926,9.993783672741786,15.736022817734106
-0.018038360389849194,-11.67900402440832,-0.24361816175418938
-20.743857272776093,12.822922521412572,-1.8505751343027939
-4.388878853963179,-10.773906927874355,4.266334605809194
25.045085105217016,0.7712300838902113,-11.20025897878222
2.8245283487038924,-9.286924341975274,-12.169429107654398
5.663813872916904,-10.368679029684863,-20.957362420922873
-3.5640987309271943,-18.920437211491006,-14.162308166850881
-20.851998975153236,3.0781624405931525,0.6642903833882134
3.009721239811956,-11.39042149354933,3.931261887426746
1.6440042429646482,-10.738076067171018,-11.9310542692808
5.0184779349537445,20.774682665782667,1.3689321376685806
3.938593136654742,20.88214135544858,1.430037192368096
0.9825044542731065,-6.8047799826751625,1.8291941817842046
6.265388172287975,-7.2592701414739835,-5.865860736164942
6.89760540713764,-13.321299413973698,-24.366563872549246
1.6728859075250582,-9.991357041193554,-4.449076839351367
10.71040567232905,-9.208362787213204,-9.246484487464198
10.322775645380386,13.990157166208638,-8.752364637586759
3.253990550461694,-9.593459511979274,-16.662677284807334
6.659994667520232,-11.723520552142505,0.34794327791804636
22.42665911389799,10.5570217284089,16.426094272012307
-19.40662816405282,-8.135235220998478,1.8023976310699301
-23.565506545149283,3.621255336282353,-1.0848795637887427
4.770004123207916,-11.74351304995138,-14.14575430298224
-23.892068886902553,0.5928264016995313,-4.4725171117203235
-21.561376646102726,-8.819550309053684,-0.6671650949952093
28.181619943391475,7.4269998756812114,-7.2627082224964585
21.39164632672341,11.176553840979455,16.839739595943065
21.364600003672837,8.288249963354525,16.805987465397255
14.768499657552278,17.141875811031774,19.313470354216655
19.446585251244358,-4.410855752146173,-5.866232944486721
-7.71183465334838,-19.187837176267525,0.6307030309025963
7.914305765227137,-10.855706313202175,-7.094009923422334
-6.150655720257577,-5.705777163321159,-6.689035053057163
6.308077016518082,20.102190636442256,-2.905533909643224
-18.424396087849022,11.801830965778793,3.396856122728416
-1.2758137976257888,0.9670537424536183,4.5324496597502275
2.990361704450246,-9.240567351453192,-6.049428439452816
2.7498079599161764,-11.291074609610877,7.929032610536735
6.564547090030562,-13.927230760002432,-12.845538755306704
-3.429462310338152,22.843586750879343,4.20600304572566
-1.264841798888944,23.802458299319007,0.7508046839715656
0.1916578172930282,-15.574501649183599,-14.007459358878448
1.3372842513095582,-19.623356435476357,-16.15855817160387
21.696103035877456,7.1755299244740645,18.677356165227266
-20.24224009722353,-5.357027407034701,-11.42872537151682
-3.7303105012867523,-2.3269300317010364,32.61045022386389
7.499049992705578,-20.864223413547396,-7.6665832416186515
6.524914485638498,-3.7144218229908588,-22.49598310619831
18.200438477455105,-13.212953054975895,-0.7944367003662105
22.068797687715442,2.2351699929958144,16.145884900623745
-24.096078058017753,-1.8128527065199065,-7.5187890716914225
3.135180359356842,-14.100674131793967,-16.560910394433204
-20.606030007759482,-14.859451218605676,-5.197595869882932
-20.175480802700235,12.00242945160842,-7.329485291803056
12.558689499945876,-20.23729027420233,2.14249364716514
-0.15722392047839595,-17.464981331688136,-9.379838344147466
20.139077815896673,-4.684806290243528,14.22186530251431
3.1150405373668453,-10.382007430768157,4.579739677892721
22.56814818045751,0.6865821653666937,-9.40490204288259
-24.685633952160252,-5.215516579176048,-8.101484588264125
19.922254570944656,-19.197570269155044,11.626479030504361
22.772324283903302,4.986719053858049,-10.741353513718625
8.557608029020072,23.51691375176403,2.638263926358405
-0.013974146709533687,-3.9064448551194073,2.7034817986521507
-14.336281840927004,-23.071800121808533,-0.1263725657746808
24.50237271902612,1.268467957076186,11.134231935855336
-16.437778463685625,11.554029440969057,0.7507847388826496
18.068337840384697,-1.4116519310342541,16.14692634905478
-0.7919480531969836,-9.227777486698702,-17.821322564121463
3.6819603782383505,-11.339715866659967,-17.31806903535446
0.8559481017708821,-7.07305405045596,3.847484391259115
16.83220882743703,-1.3880840960102314,-5.804093138220159
18.74806443641911,2.6905219909813765,-9.068008462077128
2.3697417320438583,-17.657909832039028,-12.397605178378846
-2.0042171630802224,-10.532677756720432,17.325594017271655
3.6108450823761156,-11.306379629820562,2.5932807094514163
2.835415312784407,-7.4872412223146965,-2.294259309762316
-4.984616829983051,-4.535662280535898,3.647671231518089
-3.1868629295812707,-16.20147144424755,5.368931106825471
0.2903322007330859,-15.94615577723541,-13.438108989339007
-11.928594464109421,11.517819620157516,-0.2425763618985144
-3.319986503138772,-3.674173987236501,-1.8830271308089919
16.710686855910115,-12.116906843890897,-6.686954340451822
0.04990498228347872,-18.76892238603596,3.317585124127513
-3.652216638750957,-14.980892252576407,14.049370654093723
24.507036827730737,1.2244819040149901,-10.672890407494915
-16.191286734539283,-0.5197871451221073,-3.222603776438023
7.653090390995359,21.089390202119652,-2.3583005759067865
1.7710576864722491,-10.770881615466628,2.5982157731834636
-15.354969159444284,13.881227597764607,-9.086751633863129
4.319652955017278,-15.587817882321284,10.27779151630534
2.0171449995691226,24.135918802156226,-2.619776987010753
-3.9070429966967475,3.828913114803585,-27.302528777189778
-8.442298163539526,-7.619612206452386,28.923201147789122
-19.632676586140626,-11.996243114663441,-11.716373546829164
18.417610844717316,-14.954133228980156,-9.48856520191889
-0.9930203608934105,-13.182852723223931,6.507216714683562
14.555750681685224,17.14946760812892,19.412178178061964
1.069635189351143,-17.975348190535172,-9.271869374720753
1.2114567167130421,-5.260104601152462,4.693683319499035
-18.2979211249055,14.03416995881992,-2.705066263093132
3.560962512252428,21.52902474230494,-8.767732688633675
2.8017536423169536,-7.266306537880157,-23.951719160176175
-10.027918655806639,-11.593352787331987,19.537034168851385
-26.95498414914524,0.8162809585149734,-5.986573984262854
22.416447978591428,-10.872647548172024,-0.8320313266981589
-4.345158372662308,-17.564693234523013,8.233476211295724
18.00501853632408,10.402584701414623,13.642771751505133
4.874820102210158,-20.399254368581442,-3.38065940032165
4.2090853109572635,-0.21655666206645618,6.566882690031724
-18.4295168486993,11.876407360464567,-8.4680089814356
8.081884221376734,22.276605117829686,5.184758793660601
-2.2305201929486063,-2.5155866782486695,-23.92057713751158
-12.02899373026699,-14.18588580457419,5.5784691551182695
-16.928593835823893,-8.002739176191408,-14.939435958494473
19.641331864216653,-12.415478123505471,-10.304782331367011
6.280496434863308,-2.2409561771080933,5.647144464078831
20.024518501768792,6.832912940265683,20.783983816197566
3.859827037667452,-19.63399003838182,1.4242782425555431
7.173261867191087,-12.268853303675488,3.4226658435306363
-16.198653136204282,11.615047625369211,-5.054400744588409
6.023720388728128,20.8394528139833,-10.224034379512265
